id,born,x,y,seatKind,insideRealm,alive,nCity,nStateless,nRealms,freeShare,km2,blocKm2,members,lived
35,14400,277,84,land,0,0,15,15,0,1.0000,0,0,0,15600
48,14600,275,82,land,0,0,12,12,0,1.0000,0,0,0,15400
60,14800,276,80,land,0,0,11,11,0,1.0000,0,0,0,15200
66,15000,281,95,land,0,0,23,23,0,1.0000,0,0,0,15000
70,15200,280,93,land,0,0,25,25,0,1.0000,0,0,0,14800
78,15400,279,86,land,0,0,22,22,0,1.0000,0,0,0,14600
1,16237,278,79,seat,0,0,14,14,0,1.0000,0,0,0,10950
112,16300,295,74,land,0,0,9,8,1,1.0000,0,0,0,13700
128,16500,297,74,land,0,0,8,8,0,1.0000,0,0,0,13500
5,16537,278,85,seat,0,0,18,8,4,0.4971,0,0,0,1050
9,16537,288,76,seat,0,0,9,7,2,0.9085,0,0,0,6600
14,16537,272,80,seat,0,0,9,0,3,0.3465,0,0,0,8250
121,16537,278,83,seat,0,0,17,5,5,0.3924,0,0,0,4350
133,16687,278,86,seat,0,0,19,10,4,0.5480,0,0,0,10650
140,16700,297,76,land,0,0,11,10,1,0.9833,0,0,0,13300
13,16837,273,70,seat,0,0,5,3,2,0.7653,0,0,0,7263
24,16837,280,71,seat,0,1,6,4,2,0.8889,11453,133618,1,13163
141,16837,280,85,seat,0,0,21,4,6,0.3681,0,0,0,2113
144,16837,289,76,seat,0,0,9,8,1,0.9342,0,0,0,300
148,16837,280,87,seat,1,0,20,6,8,0.4706,0,0,0,11400
155,16987,283,89,seat,0,1,20,9,5,0.5909,3818,3818,1,13013
7,17137,277,69,seat,0,1,6,4,2,0.8099,3818,3818,1,12863
50,17137,287,89,seat,0,0,13,7,2,0.7899,0,0,0,9750
156,17137,289,76,seat,1,0,9,8,1,0.9342,0,0,0,150
163,17287,273,84,seat,1,0,23,6,10,0.3757,0,0,0,2850
3,17287,276,83,seat,0,0,24,4,11,0.2112,0,0,0,450
17,17287,280,91,seat,0,1,33,9,7,0.3029,15271,15271,1,12713
170,17437,276,79,seat,1,0,16,1,8,0.0531,0,0,0,4650
171,17437,280,87,seat,1,0,29,6,11,0.2059,0,0,0,9150
173,17437,289,76,seat,1,0,12,9,3,0.8684,0,0,0,150
186,17500,331,82,land,0,1,5,5,0,1.0000,53447,106895,1,12500
187,17500,282,98,land,0,0,15,6,1,0.7225,0,0,0,12500
165,17587,285,89,seat,1,0,18,2,8,0.2867,0,0,0,600
184,17587,288,75,seat,1,0,15,11,4,0.8367,0,0,0,3600
188,17587,277,71,seat,1,0,10,3,5,0.3021,0,0,0,163
194,17587,289,76,seat,1,0,16,13,3,0.8684,0,0,0,300
209,17700,333,81,land,0,0,6,6,0,1.0000,0,0,0,10237
196,17737,284,79,seat,1,0,13,2,8,0.4959,0,0,0,150
198,17737,276,83,seat,1,0,16,0,9,0.1925,0,0,0,313
200,17737,276,79,seat,1,0,15,0,9,0.0619,0,0,0,313
202,17737,275,71,seat,1,0,8,0,5,0.2021,0,11453,0,12150
211,17737,282,91,seat,1,0,25,2,8,0.1265,0,0,0,2463
215,17887,277,65,seat,1,1,17,8,8,0.6795,30541,30541,1,12113
218,17887,275,65,seat,1,0,16,7,8,0.7055,0,0,0,9213
220,17887,276,67,seat,1,1,16,6,9,0.6301,26724,26724,2,12113
222,17887,279,65,seat,1,0,21,12,8,0.6623,0,0,0,300
224,17887,278,85,seat,1,1,20,0,14,0.1053,61083,255783,3,12113
228,17887,289,76,seat,1,0,16,13,3,0.8553,0,0,0,300
6,17887,274,82,seat,0,0,14,0,12,0.1935,0,0,0,450
235,17900,343,80,land,0,0,5,5,0,1.0000,0,0,0,10037
230,18037,276,81,seat,1,0,17,0,14,0.0942,0,0,0,900
241,18037,269,81,seat,1,0,12,3,8,0.5070,0,0,0,7500
242,18037,278,68,seat,1,0,18,5,8,0.3985,0,0,0,313
245,18037,270,79,seat,1,1,14,3,9,0.3929,30541,30541,2,11963
64,18037,272,78,seat,0,0,14,2,11,0.2268,0,0,0,3963
39,18187,293,58,seat,0,0,10,10,0,1.0000,0,0,0,11400
116,18187,293,73,seat,0,1,20,16,4,0.9185,15271,15271,1,11813
119,18187,303,80,seat,0,0,6,6,0,1.0000,0,0,0,4950
137,18187,291,74,seat,0,0,21,16,5,0.8772,0,0,0,4800
246,18187,285,84,seat,0,0,15,3,11,0.3129,0,0,0,8250
252,18187,274,82,seat,1,1,16,0,13,0.2387,76353,133618,1,11813
254,18187,289,76,seat,1,0,17,11,6,0.7632,0,0,0,300
256,18187,284,79,seat,1,0,14,2,10,0.3140,0,0,0,300
257,18337,281,80,seat,1,0,18,1,15,0.1639,0,0,0,313
262,18337,286,82,seat,1,0,14,2,11,0.4138,0,0,0,2700
10,18337,284,73,seat,0,1,18,9,7,0.6504,22906,22906,2,11663
22,18337,280,93,seat,0,1,28,3,16,0.3295,7635,248148,1,11663
271,18400,271,65,land,0,0,19,7,7,0.6039,0,0,0,11600
27,18432,282,98,seat,0,0,15,2,6,0.6416,0,0,0,5755
31,18432,275,92,seat,0,0,25,5,14,0.5086,0,0,0,5305
214,18432,278,97,seat,0,0,21,3,11,0.6127,0,0,0,8968
217,18432,276,97,seat,1,0,20,4,10,0.6821,0,0,0,8155
219,18432,275,95,seat,0,1,21,5,10,0.6474,15271,988774,1,11568
221,18432,277,95,seat,1,0,26,5,12,0.5434,0,0,0,7255
42,18487,273,95,seat,0,0,19,6,8,0.7746,0,0,0,7413
51,18487,273,93,seat,0,0,20,6,10,0.6994,0,0,0,5100
80,18487,332,84,seat,0,0,6,3,3,1.0000,0,0,0,9900
81,18487,331,84,seat,0,1,6,3,3,1.0000,45812,45812,1,11513
107,18487,274,78,seat,0,0,16,1,12,0.1837,0,0,0,5100
110,18487,299,76,seat,0,0,13,3,8,0.8400,0,0,0,1500
111,18487,298,76,seat,0,0,13,3,8,0.8034,0,0,0,4113
177,18487,296,78,seat,0,1,13,2,10,0.7528,61083,61083,1,11513
180,18487,296,76,seat,0,0,17,4,11,0.7582,0,0,0,9363
182,18487,289,72,seat,0,1,23,14,7,0.7317,30541,30541,1,11513
239,18487,265,80,seat,0,1,8,4,4,0.7786,83989,248148,2,11513
272,18487,282,87,seat,1,0,26,2,17,0.1384,0,0,0,4413
275,18487,284,79,seat,1,0,15,2,12,0.2810,0,0,0,450
279,18487,289,76,seat,1,0,18,6,10,0.5592,0,0,0,300
282,18487,277,89,seat,1,0,28,3,18,0.2712,0,0,0,513
286,18487,299,78,seat,0,0,11,3,7,0.8817,0,0,0,10950
63,18487,284,86,seat,0,0,21,2,16,0.2143,0,0,0,300
265,18487,271,66,seat,1,1,19,8,6,0.5468,34359,34359,1,11513
302,18600,297,72,land,0,0,17,6,8,0.5744,0,0,0,11400
290,18637,301,79,seat,0,0,9,1,7,0.6563,0,0,0,2850
291,18637,276,86,seat,1,0,27,3,20,0.2203,0,0,0,2550
299,18637,278,69,seat,1,0,23,4,12,0.4215,0,0,0,300
269,18720,272,87,seat,1,0,21,3,14,0.4633,0,0,0,2467
76,18787,270,89,seat,0,0,15,4,11,0.6667,0,0,0,8550
87,18787,336,77,seat,0,1,8,4,4,0.8901,57265,57265,1,11213
89,18787,335,74,seat,0,1,8,6,2,0.9594,41994,41994,1,11213
97,18787,333,87,seat,0,1,6,1,5,0.7500,7635,7635,1,11213
158,18787,333,89,seat,0,1,4,1,3,0.8202,11453,248148,1,11213
191,18787,281,70,seat,1,0,22,6,15,0.5299,0,0,0,9450
276,18787,271,91,seat,0,0,17,5,11,0.6514,0,0,0,7200
307,18787,288,83,seat,0,0,11,3,8,0.5000,0,0,0,6000
312,18787,334,76,seat,0,0,9,5,4,0.8912,0,0,0,300
313,18787,286,78,seat,1,0,10,1,9,0.3150,0,0,0,1500
314,18787,272,89,seat,0,0,21,4,15,0.5198,0,0,0,1200
190,18787,286,70,seat,0,0,22,10,11,0.6081,0,0,0,4413
315,18937,284,86,seat,1,0,22,3,15,0.1429,0,0,0,7200
317,18937,278,68,seat,1,0,25,7,14,0.4586,0,0,0,313
319,18937,288,70,seat,1,1,22,11,9,0.6111,26724,423760,1,11063
320,18937,267,77,seat,0,0,9,2,7,0.3690,0,0,0,8850
322,18937,278,69,seat,1,0,23,5,14,0.4215,0,0,0,5413
25,18937,283,96,seat,0,1,17,1,10,0.1744,30541,988774,6,11063
28,18937,279,89,seat,0,0,36,6,21,0.1299,0,0,0,6300
57,18937,279,99,seat,0,1,16,3,9,0.4393,30541,80171,1,11063
85,19087,339,77,seat,0,1,8,3,5,0.8377,34359,34359,1,10913
90,19087,331,70,seat,0,1,6,0,6,0.9512,15271,106895,1,10913
91,19087,333,66,seat,0,1,4,0,4,1.0000,22906,41994,1,10913
93,19087,335,65,seat,0,1,4,0,4,1.0000,11453,11453,1,10913
102,19087,298,57,seat,0,0,6,2,2,0.8105,0,0,0,5400
120,19087,299,59,seat,0,1,6,2,2,0.7803,7635,7635,2,10913
122,19087,295,69,seat,0,0,14,4,7,0.6053,0,0,0,5613
157,19087,286,86,seat,0,0,19,1,15,0.1544,0,0,0,300
160,19087,304,73,seat,0,1,7,0,6,0.7848,61083,61083,1,10913
178,19087,287,65,seat,0,1,16,10,6,0.6794,19088,22906,1,10913
183,19087,294,69,seat,0,1,15,4,8,0.5806,7635,7635,2,10913
243,19087,335,86,seat,0,0,6,0,6,0.7259,0,0,0,1413
333,19087,275,90,seat,0,0,32,2,21,0.1543,0,0,0,163
330,19087,276,83,seat,1,0,30,1,21,0.1242,0,0,0,6600
331,19087,282,85,seat,1,0,31,2,24,0.0645,0,0,0,1950
332,19087,277,71,seat,1,0,18,3,12,0.2813,0,0,0,6450
335,19087,280,81,seat,1,0,25,0,20,0.0385,0,0,0,900
336,19087,286,91,seat,1,0,22,1,17,0.1250,0,0,0,2400
337,19087,341,78,seat,0,1,8,4,4,0.8691,61083,61083,2,10913
338,19087,333,69,seat,0,0,6,0,6,0.9565,0,0,0,300
339,19087,334,76,seat,0,0,9,1,8,0.7824,0,0,0,300
43,19087,280,97,seat,0,0,27,3,19,0.1965,0,0,0,8700
44,19087,285,93,seat,0,0,26,1,19,0.0276,0,0,0,8400
352,19200,276,78,land,0,0,21,0,18,0.0388,0,0,0,10800
342,19237,329,70,seat,0,0,5,0,5,0.9659,0,0,0,6150
344,19237,284,79,seat,1,0,17,1,15,0.1322,0,0,0,1500
347,19237,283,98,seat,1,0,21,2,15,0.1850,0,0,0,7200
348,19237,274,80,seat,1,0,23,0,17,0.1484,0,0,0,163
349,19237,291,72,seat,1,0,21,6,12,0.4213,0,0,0,163
350,19237,285,95,seat,1,1,24,1,17,0.0455,45812,80171,2,10763
351,19237,284,100,seat,1,0,15,2,12,0.3642,0,0,0,6900
356,19237,286,97,seat,1,1,17,1,13,0.1753,22906,248148,2,10763
357,19237,267,81,seat,0,0,14,3,10,0.5319,0,0,0,3300
306,19296,369,62,seat,0,0,5,5,0,1.0000,0,0,0,9004
41,19387,274,97,seat,0,0,19,1,14,0.5260,0,0,0,6150
59,19387,275,99,seat,0,0,15,1,13,0.5954,0,0,0,8100
92,19387,344,82,seat,0,1,4,0,4,0.9454,34359,893333,1,10613
109,19387,344,84,seat,0,1,3,0,3,0.9777,22906,22906,1,10613
210,19387,278,59,seat,0,0,19,12,4,0.8171,0,0,0,4950
238,19387,280,58,seat,0,1,16,11,3,0.8929,38177,38177,1,10613
244,19387,260,78,seat,0,0,5,1,3,0.8909,0,0,0,2550
248,19387,259,80,seat,0,0,4,0,3,0.9197,0,0,0,3450
261,19387,298,55,seat,0,1,6,0,4,0.7966,83989,110712,2,10613
359,19387,282,80,seat,1,0,24,0,21,0.0320,0,0,0,1800
361,19387,287,99,seat,0,0,15,4,10,0.4645,0,0,0,1800
362,19387,272,82,seat,1,0,26,1,16,0.1911,0,0,0,1713
364,19387,280,84,seat,1,0,29,0,25,0.0191,0,0,0,6450
365,19387,333,69,seat,0,0,7,1,6,0.8068,0,0,0,300
367,19387,334,76,seat,1,0,10,2,8,0.6321,0,0,0,300
372,19387,288,97,seat,1,0,16,4,11,0.3942,0,0,0,7050
266,19387,271,69,seat,1,0,19,4,9,0.3398,0,0,0,750
30,19387,277,91,seat,0,1,35,0,25,0.0229,30541,64900,3,10613
378,19400,276,60,land,0,0,21,10,7,0.7541,0,0,0,10600
379,19400,281,83,land,0,0,29,0,25,0.0204,0,0,0,10600
394,19500,303,67,land,0,0,6,2,4,0.7714,0,0,0,10500
376,19537,297,74,seat,1,0,19,2,13,0.4785,0,0,0,6750
382,19537,287,67,seat,0,1,20,3,13,0.3688,22906,988774,1,10463
383,19537,295,68,seat,0,1,20,5,9,0.5503,45812,45812,1,10463
387,19537,286,86,seat,0,0,20,0,18,0.1544,0,0,0,1800
389,19537,300,60,seat,0,0,10,4,5,0.6587,0,0,0,7050
395,19537,285,89,seat,1,0,25,0,21,0.0909,0,0,0,3600
58,19537,296,57,seat,0,0,9,3,6,0.7296,0,0,0,5100
297,19537,284,91,seat,1,0,28,0,23,0.0405,0,0,0,6900
405,19600,275,71,land,0,0,18,0,14,0.0957,0,0,0,10400
62,19687,277,99,seat,0,0,19,0,18,0.3237,0,0,0,8163
199,19687,291,68,seat,0,1,20,3,9,0.4070,34359,34359,1,10313
274,19687,272,61,seat,0,1,24,7,8,0.5842,41994,41994,3,10313
360,19687,367,62,seat,0,1,7,5,2,0.9686,22906,137436,2,10313
402,19687,333,69,seat,1,0,7,1,6,0.8068,0,0,0,300
403,19687,274,66,seat,1,0,29,4,15,0.3179,0,0,0,450
406,19687,334,76,seat,1,0,10,2,8,0.6062,0,0,0,300
434,19800,335,73,land,0,0,11,1,9,0.6482,0,0,0,10200
435,19800,277,99,land,0,0,21,0,20,0.3873,0,0,0,10200
412,19837,372,62,seat,0,0,10,7,3,0.8789,0,0,0,2713
414,19837,308,73,seat,0,1,7,6,1,0.9167,19088,19088,1,10163
417,19837,268,92,seat,0,0,16,4,10,0.6057,0,0,0,10050
422,19837,272,98,seat,0,0,21,5,15,0.5607,0,0,0,8550
303,19837,274,63,seat,1,0,31,5,18,0.4327,0,0,0,2550
270,19837,269,69,seat,1,1,19,2,15,0.2717,19088,19088,3,10163
278,19837,268,67,seat,1,0,19,3,14,0.4261,0,0,0,4800
225,19872,274,61,seat,1,0,24,5,12,0.5556,0,0,0,8665
181,19987,286,55,seat,0,0,11,4,5,0.8579,0,0,0,5400
197,19987,285,67,seat,0,0,21,2,16,0.3235,0,0,0,4650
237,19987,285,55,seat,0,1,10,4,5,0.8680,53447,80171,2,10013
264,19987,268,61,seat,0,0,19,6,10,0.7092,0,0,0,8100
284,19987,266,65,seat,0,0,19,6,11,0.6115,0,0,0,8850
305,19987,285,65,seat,0,0,21,4,15,0.3750,0,0,0,150
318,19987,270,61,seat,0,0,23,6,11,0.6327,0,0,0,150
323,19987,263,79,seat,0,0,7,0,6,0.5299,0,0,0,150
327,19987,284,71,seat,1,0,22,2,18,0.2761,0,0,0,5550
343,19987,290,96,seat,0,1,13,1,11,0.4400,19088,68718,1,10013
439,19987,346,84,seat,1,1,10,7,3,0.6648,3818,22906,1,10013
444,19987,333,69,seat,1,0,7,1,6,0.8068,0,0,0,300
446,19987,269,90,seat,1,0,14,2,10,0.4971,0,0,0,1363
449,19987,334,76,seat,1,0,10,1,8,0.5959,0,0,0,300
452,19987,273,96,seat,1,0,25,3,19,0.3699,0,0,0,9813
453,19987,371,62,seat,0,0,10,7,3,0.8789,0,0,0,300
455,19987,274,98,seat,1,0,19,2,15,0.4682,0,0,0,3450
368,19987,289,103,seat,0,0,7,1,5,0.6768,0,0,0,4800
467,20137,284,57,seat,0,0,13,3,8,0.6364,0,0,0,6150
468,20137,269,64,seat,1,0,21,3,13,0.3494,0,0,0,163
472,20137,271,77,seat,1,0,16,0,11,0.0465,0,0,0,163
474,20137,278,68,seat,1,1,22,1,18,0.1729,22906,22906,1,9863
475,20137,270,61,seat,0,1,19,3,11,0.4541,30541,30541,1,9863
479,20137,286,57,seat,0,1,13,3,8,0.5843,30541,30541,1,9863
411,20160,378,66,seat,0,1,8,6,2,0.9581,7635,64900,1,9840
502,20200,339,74,land,0,0,8,1,6,0.6853,0,0,0,9800
384,20287,283,54,seat,0,1,10,2,7,0.7453,61083,61083,2,9713
410,20287,265,97,seat,0,1,9,5,3,0.8150,11453,988774,1,9713
489,20287,282,99,seat,1,1,30,2,25,0.1908,49630,988774,1,9713
495,20287,263,79,seat,0,1,9,0,7,0.4359,15271,423760,1,9713
498,20287,288,104,seat,1,1,15,2,12,0.6279,19088,19088,1,9713
508,20287,284,103,seat,1,0,23,4,17,0.4798,0,0,0,6000
511,20287,340,94,seat,0,1,5,1,3,0.6641,34359,91624,1,9713
513,20287,284,101,seat,1,1,27,3,21,0.3237,15271,988774,3,9713
515,20287,276,63,seat,1,0,23,4,14,0.2500,0,0,0,450
517,20287,341,97,seat,0,0,4,1,3,0.7642,0,0,0,5850
117,20287,293,73,seat,0,1,23,1,17,0.2446,41994,41994,2,9713
518,20437,282,102,seat,0,0,25,4,19,0.4046,0,0,0,8850
521,20437,337,94,seat,0,1,6,1,3,0.4787,19088,19088,1,9563
526,20437,261,80,seat,1,0,7,0,6,0.5940,0,0,0,4350
531,20437,286,102,seat,1,0,22,2,18,0.4393,0,0,0,3963
536,20437,336,65,seat,0,0,5,2,3,0.8643,0,0,0,4050
538,20437,286,104,seat,1,0,17,2,13,0.5780,0,0,0,5400
540,20437,279,65,seat,1,0,25,2,20,0.1656,0,0,0,163
77,20437,293,56,seat,0,0,15,4,11,0.5591,0,0,0,5850
267,20437,293,67,seat,0,1,21,5,13,0.4033,15271,255783,2,9563
298,20437,265,63,seat,0,1,15,3,9,0.5370,19088,110712,1,9563
557,20500,269,64,land,0,0,22,2,15,0.3133,0,0,0,9500
558,20500,269,83,land,0,0,19,1,12,0.3133,0,0,0,9500
326,20587,339,75,seat,0,1,7,2,5,0.7157,34359,893333,1,9413
366,20587,293,100,seat,0,1,7,0,7,0.5420,41994,41994,2,9413
419,20587,373,64,seat,0,1,15,5,6,0.7285,22906,45812,1,9413
503,20587,284,105,seat,0,1,23,4,15,0.4335,3818,30541,1,9413
543,20587,276,79,seat,1,1,17,0,16,0.0177,19088,53447,3,9413
548,20587,310,73,seat,0,0,8,5,3,0.9398,0,0,0,150
556,20587,289,76,seat,1,0,16,0,14,0.0855,0,0,0,150
565,20587,278,61,seat,1,1,22,2,17,0.2988,15271,122165,1,9413
240,20587,277,57,seat,0,1,18,1,16,0.5528,80171,122165,2,9413
363,20587,287,102,seat,0,0,23,0,18,0.2249,0,0,0,1050
591,20700,266,58,land,0,0,11,1,7,0.6605,0,0,0,9300
592,20700,258,81,land,0,0,5,0,5,0.5882,0,0,0,9300
380,20737,302,65,seat,0,0,12,4,7,0.6250,0,0,0,7800
393,20737,305,70,seat,0,0,13,6,6,0.6859,0,0,0,7500
425,20737,382,64,seat,0,1,10,4,2,0.8145,11453,68718,1,9263
427,20737,268,95,seat,0,1,16,1,11,0.5549,7635,248148,1,9263
445,20737,271,57,seat,0,1,14,0,10,0.5991,30541,30541,1,9263
486,20737,278,107,seat,0,1,15,8,4,0.7692,3818,988774,1,9263
581,20737,297,68,seat,0,0,15,2,12,0.4127,0,0,0,3300
576,20737,276,63,seat,1,0,24,1,17,0.1707,0,0,0,163
579,20737,345,94,seat,0,0,9,4,4,0.4528,0,0,0,7200
580,20737,292,70,seat,1,0,23,0,20,0.1124,0,0,0,6600
586,20737,284,79,seat,1,0,16,0,15,0.0661,0,0,0,1950
587,20737,280,106,seat,0,0,20,7,9,0.6154,0,0,0,5850
590,20737,285,65,seat,1,0,21,3,16,0.2031,0,0,0,163
594,20737,347,97,seat,0,0,7,4,2,0.4050,0,0,0,3900
114,20737,295,74,seat,0,0,22,0,18,0.2074,0,0,0,300
612,20800,290,87,land,0,0,10,0,10,0.3000,0,0,0,9200
595,20887,371,62,seat,1,0,13,5,5,0.7848,0,0,0,150
599,20887,289,76,seat,1,0,18,0,16,0.0855,0,0,0,150
600,20887,310,73,seat,0,0,8,5,3,0.9398,0,0,0,150
603,20887,288,83,seat,1,0,13,0,13,0.1579,0,0,0,2400
607,20887,343,95,seat,1,0,14,3,10,0.4631,0,0,0,4050
608,20887,379,68,seat,1,1,12,5,3,0.8057,7635,68718,1,9113
609,20887,272,78,seat,1,0,15,0,13,0.0412,0,0,0,450
611,20887,346,92,seat,1,0,22,8,10,0.4524,0,0,0,313
613,20887,273,84,seat,1,0,22,0,17,0.1098,0,0,0,450
617,20887,349,82,seat,1,0,18,4,5,0.5628,0,0,0,150
619,20887,266,95,seat,1,1,13,1,9,0.6821,68718,68718,3,9113
621,20887,333,69,seat,0,0,9,3,6,0.8647,0,0,0,150
623,20887,348,91,seat,1,0,20,8,7,0.4601,0,0,0,450
627,20900,263,62,land,0,0,10,1,6,0.5854,0,0,0,5387
628,20900,267,79,land,0,0,13,0,11,0.1239,0,0,0,9100
487,21024,379,55,seat,0,0,2,1,1,0.9919,0,0,0,913
301,21037,262,69,seat,0,1,6,0,6,0.4407,26724,26724,1,8963
370,21037,339,72,seat,0,1,13,5,8,0.7512,19088,19088,1,8963
396,21037,320,69,seat,0,1,12,11,1,0.9950,68718,68718,2,8963
401,21037,296,63,seat,0,0,17,2,14,0.2895,0,0,0,8400
408,21037,312,72,seat,0,1,12,7,5,0.8631,53447,64900,3,8963
413,21037,255,96,seat,0,1,2,2,0,1.0000,22906,988774,1,8963
431,21037,269,59,seat,0,0,16,0,13,0.5339,0,0,0,4050
522,21037,375,63,seat,0,1,13,1,8,0.6323,26724,129800,2,8963
574,21037,345,106,seat,0,1,2,1,1,0.9464,22906,22906,1,8963
630,21037,346,99,seat,0,1,8,1,6,0.4483,3818,3818,1,8963
624,21037,347,80,seat,1,1,14,1,6,0.5401,15271,22906,1,8963
631,21037,286,78,seat,0,0,15,0,13,0.1181,0,0,0,300
635,21037,293,71,seat,1,1,23,1,18,0.1304,38177,255783,1,8963
637,21037,286,82,seat,1,0,19,0,18,0.1172,0,0,0,3600
638,21037,371,62,seat,1,0,13,4,6,0.7713,0,0,0,300
641,21037,333,69,seat,0,0,10,2,8,0.8116,0,0,0,300
643,21037,295,74,seat,1,0,23,0,19,0.2340,0,0,0,463
644,21037,269,90,seat,1,0,10,0,10,0.4686,0,0,0,2850
645,21037,310,73,seat,1,0,7,3,4,0.8494,0,0,0,300
657,21100,306,72,land,0,0,11,4,7,0.6688,0,0,0,700
646,21187,274,80,seat,1,0,21,0,17,0.1094,0,0,0,313
647,21187,349,82,seat,1,1,16,3,5,0.5301,11453,41994,1,8813
649,21187,289,76,seat,1,0,20,0,17,0.1184,0,0,0,150
652,21187,280,80,seat,0,0,24,0,20,0.0000,0,0,0,313
655,21187,282,80,seat,1,0,24,0,19,0.0160,0,0,0,3150
664,21187,248,77,seat,0,0,5,2,3,0.8547,0,0,0,5400
668,21187,259,77,seat,1,0,7,1,6,0.3524,0,0,0,7200
669,21187,294,101,seat,1,0,12,2,9,0.6077,0,0,0,7713
671,21187,333,74,seat,0,0,9,0,9,0.6548,0,0,0,150
583,21187,284,59,seat,0,0,18,4,13,0.4345,0,0,0,3300
681,21200,285,65,land,0,0,20,3,15,0.2422,0,0,0,8800
707,21300,303,74,land,0,0,17,0,14,0.4759,0,0,0,8700
484,21312,290,46,seat,0,0,0,0,0,1.0000,0,0,0,625
388,21337,314,73,seat,0,1,11,6,5,0.8729,30541,133618,1,8663
440,21337,387,66,seat,0,0,19,12,5,0.7476,0,0,0,3663
457,21337,261,102,seat,0,1,6,3,2,0.8497,11453,988774,1,8663
545,21337,277,103,seat,0,1,23,2,17,0.3699,45812,45812,1,8663
563,21337,301,68,seat,0,1,15,0,13,0.3659,45812,255783,1,8663
680,21337,297,104,seat,0,1,7,1,5,0.6493,41994,41994,1,8663
685,21337,296,109,seat,0,0,5,1,3,0.7908,0,0,0,5250
674,21337,388,58,seat,0,1,12,9,3,0.9072,15271,778803,1,8663
679,21337,295,63,seat,0,0,17,1,16,0.2179,0,0,0,900
682,21337,385,65,seat,0,1,19,10,5,0.6968,11453,45812,1,8663
683,21337,284,81,seat,1,0,23,0,16,0.0597,0,0,0,1050
684,21337,248,79,seat,0,0,8,4,3,0.8333,0,0,0,6150
688,21337,272,78,seat,1,0,16,0,13,0.0722,0,0,0,163
690,21337,279,65,seat,1,1,27,1,22,0.0596,30541,423760,2,8663
691,21337,246,78,seat,0,1,8,4,3,0.8377,57265,57265,1,8663
695,21337,273,84,seat,1,1,20,0,15,0.1561,53447,423760,1,8663
697,21337,276,63,seat,1,0,25,1,20,0.1280,0,0,0,163
698,21337,269,63,seat,1,1,22,0,17,0.1788,38177,49630,1,8663
700,21337,346,92,seat,1,1,22,9,10,0.4821,34359,34359,1,8663
702,21337,281,82,seat,1,0,24,0,16,0.0143,0,0,0,1500
704,21337,279,51,seat,0,1,6,0,6,0.8654,15271,15271,1,8663
706,21337,342,97,seat,1,0,13,3,8,0.4091,0,0,0,6300
709,21337,272,86,seat,1,0,17,0,13,0.2159,0,0,0,300
710,21337,371,62,seat,1,0,14,5,7,0.7489,0,0,0,300
713,21337,333,69,seat,1,0,10,2,8,0.7440,0,0,0,300
716,21337,289,76,seat,1,0,20,0,14,0.1250,0,0,0,300
717,21337,310,73,seat,1,0,8,2,6,0.7952,0,0,0,300
436,21337,346,84,seat,1,0,15,1,7,0.4637,0,0,0,1963
673,21337,294,106,seat,0,1,10,1,6,0.5811,49630,49630,1,8663
738,21400,282,66,land,0,0,22,0,18,0.0752,0,0,0,8600
719,21487,390,56,seat,0,1,10,9,1,0.9835,15271,778803,1,8513
720,21487,283,83,seat,1,0,26,0,19,0.0207,0,0,0,450
723,21487,333,74,seat,0,0,9,0,9,0.5787,0,0,0,150
726,21487,348,91,seat,1,0,20,9,7,0.5092,0,0,0,7200
731,21487,249,75,seat,0,1,11,7,3,0.7933,22906,83989,1,8513
732,21487,345,104,seat,0,1,4,1,2,0.5857,49630,49630,1,8513
736,21487,258,79,seat,1,0,9,2,7,0.7939,0,0,0,150
295,21487,267,59,seat,0,1,13,0,11,0.5094,57265,110712,3,8513
415,21487,376,65,seat,0,1,15,2,10,0.5611,15271,64900,1,8513
755,21500,295,79,land,0,0,14,0,10,0.2626,0,0,0,8500
659,21600,298,107,seat,0,0,6,0,5,0.8112,0,0,0,1237
658,21637,246,80,seat,0,0,8,2,4,0.7701,0,0,0,6900
660,21637,390,58,seat,0,1,11,8,3,0.9283,3818,778803,1,8363
712,21637,385,67,seat,0,0,22,12,6,0.7217,0,22906,1,8363
757,21637,334,76,seat,1,0,12,0,12,0.4663,0,0,0,6600
759,21637,373,66,seat,0,1,18,5,10,0.6140,11453,129800,1,8363
760,21637,335,79,seat,1,0,12,0,11,0.4309,0,0,0,300
764,21637,276,83,seat,1,0,24,0,18,0.0870,0,0,0,463
765,21637,371,62,seat,1,0,15,5,8,0.6996,0,0,0,300
767,21637,333,69,seat,1,0,11,2,9,0.7150,0,0,0,300
770,21637,289,76,seat,1,0,20,0,17,0.2039,0,0,0,300
771,21637,310,73,seat,1,0,8,2,6,0.7289,0,0,0,300
772,21637,287,99,seat,1,0,25,0,22,0.1613,0,0,0,7500
534,21637,288,106,seat,0,1,19,2,12,0.5030,11453,988774,1,8363
693,21637,296,109,seat,0,0,5,0,4,0.8366,0,0,0,4200
787,21700,357,66,land,0,0,31,31,0,1.0000,0,0,0,8300
788,21700,287,75,land,0,0,20,0,18,0.2000,0,0,0,8300
774,21787,276,81,seat,1,0,21,0,17,0.0435,0,0,0,4200
783,21787,286,78,seat,1,0,14,0,14,0.0709,0,0,0,2550
786,21787,346,101,seat,0,1,12,1,9,0.4330,38177,38177,1,8213
